,Stock,RS_Rating,50 Day MA,150 Day Ma,200 Day MA,52 Week Low,52 week High,Sector,Industry,Daily_change
263,VLO,85,86.25,76.06,74.2,58.85,97.52,Energy Minerals,Oil Refining/Marketing,0.96
29,AVGO,85,580.11,553.89,531.94,419.14,677.76,Electronic Technology,Semiconductors,4.51
112,HCA,85,249.91,248.35,243.01,183.22,272.26,Health Services,Hospital/Nursing Management,-0.0
67,CNXC,85,192.65,181.35,176.02,125.6,208.48,Commercial Services,Miscellaneous Commercial Services,1.0
196,PAGP,85,11.52,10.75,10.73,8.64,12.96,Industrial Services,Oil & Gas Pipelines,1.97
266,VTOL,85,34.03,33.48,31.8,24.82,40.1,Transportation,Other Transportation,-1.01
83,CWEN,85,33.56,33.55,31.96,24.93,39.75,Utilities,Alternative Power Generation,0.9
12,AMP,85,299.29,291.67,281.45,219.18,332.37,Finance,Investment Banks/Brokers,2.82
10,AIG,85,59.57,57.07,54.85,44.54,63.77,Finance,Multi-Line Insurance,2.12
105,GATX,85,108.24,99.97,97.24,84.5,126.1,Transportation,Railroads,0.62
255,UNH,85,479.8,454.64,442.62,360.55,515.78,Health Services,Managed Health Care,2.03
45,CBT,85,66.45,57.95,57.22,47.59,74.87,Process Industries,Industrial Specialties,0.35
72,CQP,85,49.65,43.86,43.14,38.0,61.91,Industrial Services,Oil & Gas Pipelines,3.86
127,HSY,84,202.54,186.79,183.63,156.18,216.36,Consumer Non-Durables,Food: Specialty/Candy,1.68
106,GD,84,221.59,207.21,202.82,175.75,254.99,Electronic Technology,Aerospace & Defense,0.55
138,JOE,84,50.8,48.53,47.47,39.8,60.73,Finance,Real Estate Development,2.09
68,COOP,84,45.83,42.91,40.98,30.53,52.34,Finance,Finance/Rental/Leasing,-0.57
238,TBBK,84,29.04,27.88,26.81,20.02,33.36,Finance,Regional Banks,2.09
63,CNP,83,27.83,26.7,26.29,21.54,29.85,Utilities,Electric Utilities,0.54
248,TSC,83,31.8,27.99,26.21,18.36,34.55,Finance,Regional Banks,1.15
249,TSCO,83,218.53,215.94,208.27,167.65,239.86,Retail Trade,Specialty Stores,0.52
50,CEQP,83,29.11,27.6,27.52,23.24,33.94,Industrial Services,Oil & Gas Pipelines,0.26
44,CB,83,202.1,190.76,184.5,155.07,216.73,Finance,Property/Casualty Insurance,1.21
217,RS,83,172.72,159.46,157.77,135.46,198.44,Non-Energy Minerals,Steel,0.49
267,WD,83,135.74,132.2,124.4,95.01,156.77,Finance,Finance/Rental/Leasing,2.11
100,FLOW,83,85.75,81.93,79.27,60.59,88.55,Producer Manufacturing,Industrial Machinery,0.05
177,NFG,83,62.57,59.02,57.1,48.66,68.2,Energy Minerals,Integrated Oil,0.41
119,HLLY,83,12.77,12.27,11.86,9.24,14.68,Producer Manufacturing,Auto Parts: OEM,-3.64
276,WMK,83,65.5,61.14,59.01,49.66,78.23,Retail Trade,Food Retail,-1.23
151,LPLA,83,173.15,164.95,158.49,127.03,196.29,Finance,Investment Banks/Brokers,2.43
277,WRB,83,59.76,54.2,52.78,47.13,66.45,Finance,Property/Casualty Insurance,0.06
204,PRU,83,112.63,108.11,105.82,87.84,124.22,Finance,Life/Health Insurance,1.9
156,MCRI,83,74.03,70.51,69.13,56.35,86.75,Consumer Services,Hotels/Resorts/Cruise lines,1.45
30,AXP,82,180.78,172.54,171.15,136.76,199.55,Finance,Finance/Rental/Leasing,1.54
219,RTX,82,94.58,88.73,87.8,74.63,104.34,Electronic Technology,Aerospace & Defense,0.47
258,UPS,82,210.78,202.71,201.81,158.7,233.72,Transportation,Air Freight/Couriers,0.04
247,TRTN,82,64.46,59.08,56.87,46.75,72.34,Finance,Finance/Rental/Leasing,1.32
213,RJF,82,105.32,99.72,96.48,78.18,117.37,Finance,Investment Banks/Brokers,1.37
66,CNX,82,16.49,14.45,14.07,10.41,19.72,Energy Minerals,Integrated Oil,3.03
47,CCK,81,118.42,110.4,108.27,95.27,130.0,Process Industries,Containers/Packaging,1.58
82,CW,81,141.64,133.19,129.81,111.26,162.98,Electronic Technology,Aerospace & Defense,1.15
160,MKL,80,1278.84,1262.04,1250.77,1120.76,1504.24,Finance,Specialty Insurance,2.36
114,HEES,80,41.49,41.04,39.0,28.28,50.69,Finance,Finance/Rental/Leasing,0.27
126,HSIC,80,81.15,78.24,77.85,65.01,89.44,Distribution Services,Medical Distributors,0.09
3,ABC,80,141.18,128.89,125.89,111.34,155.76,Distribution Services,Medical Distributors,0.71
175,MUSA,80,185.29,177.38,168.23,126.56,202.2,Retail Trade,Specialty Stores,1.74
124,HPQ,80,36.49,33.3,32.17,26.11,39.65,Electronic Technology,Computer Processing Hardware,2.12
198,PAYX,80,120.62,120.6,117.98,92.74,138.97,Technology Services,Data Processing Services,1.88
251,TVTY,79,26.86,25.42,25.38,20.95,31.07,Health Services,Medical/Nursing Services,1.98
51,CERN,79,92.47,82.06,81.36,69.08,93.87,Technology Services,Information Technology Services,0.06
188,NXST,79,175.42,160.51,156.98,135.11,191.0,Consumer Services,Broadcasting,2.23
173,MTRN,79,84.46,81.59,79.54,63.88,96.0,Non-Energy Minerals,Other Metals/Minerals,-2.65
53,CFR,79,139.05,128.72,123.69,100.35,147.39,Finance,Regional Banks,0.93
146,LHX,79,233.34,226.03,225.27,193.1,279.71,Electronic Technology,Aerospace & Defense,0.63
18,ANTM,79,453.9,423.02,412.07,349.05,485.8,Health Services,Managed Health Care,2.5
62,CNC,79,82.09,74.53,73.54,59.33,88.61,Health Services,Managed Health Care,2.73
11,AIZ,78,162.47,160.32,159.24,139.89,183.07,Finance,Multi-Line Insurance,2.18
136,JBHT,78,198.17,191.15,184.83,155.11,218.18,Transportation,Trucking,-0.83
74,CSGS,78,60.13,54.63,52.47,42.58,65.94,Technology Services,Data Processing Services,-2.16
178,NI,78,28.9,26.33,25.92,23.48,30.65,Utilities,Gas Distributors,0.96
79,CVI,78,20.6,18.06,17.42,11.22,24.54,Energy Minerals,Oil Refining/Marketing,4.67
179,NMM,77,30.41,28.77,27.84,20.52,37.16,Transportation,Marine Shipping,-2.29
32,BAP,77,151.37,129.2,125.13,88.67,179.07,Finance,Regional Banks,-1.83
90,EPAY,77,56.54,49.47,46.78,36.05,56.8,Technology Services,Packaged Software,0.07
207,PUMP,77,12.1,9.85,9.56,6.39,16.05,Industrial Services,Oilfield Services/Equipment,1.46
256,UNP,76,249.79,235.22,230.78,195.68,272.77,Transportation,Railroads,0.95
115,HEI,76,144.0,139.73,138.95,118.52,155.45,Electronic Technology,Aerospace & Defense,2.3
55,CINF,76,122.37,119.75,119.36,102.18,134.96,Finance,Property/Casualty Insurance,2.34
130,IFS,76,32.23,26.79,25.65,17.67,34.94,Finance,Investment Managers,-0.96
143,KRA,76,46.27,44.91,42.58,30.48,46.74,Process Industries,Industrial Specialties,0.02
245,TRN,76,30.38,29.0,28.46,24.7,34.92,Producer Manufacturing,Trucks/Construction/Farm Machinery,1.91
21,APOG,76,46.15,43.96,42.69,33.88,50.45,Producer Manufacturing,Building Products,-1.29
77,CTVA,75,50.77,46.78,45.89,40.6,58.74,Process Industries,Chemicals: Agricultural,1.88
282,ZION,75,68.45,64.41,61.52,47.06,75.44,Finance,Regional Banks,1.3
120,HLT,75,146.25,142.19,137.83,114.7,160.96,Consumer Services,Hotels/Resorts/Cruise lines,2.34
46,CBZ,74,38.97,37.11,35.93,30.68,41.35,Commercial Services,Miscellaneous Commercial Services,0.75
231,SRE,74,142.69,132.64,132.34,119.56,160.3,Utilities,Electric Utilities,-0.35
270,WH,74,84.7,81.96,79.21,65.0,93.72,Consumer Services,Hotels/Resorts/Cruise lines,2.22
6,ACM,74,72.6,70.21,68.26,58.36,79.75,Industrial Services,Engineering & Construction,1.63
57,CLBK,73,21.38,19.88,19.29,16.34,22.71,Finance,Savings Banks,1.3
236,SUPN,73,30.65,29.72,29.4,23.15,34.5,Health Technology,Pharmaceuticals: Other,2.41
227,SFM,73,29.71,26.53,26.32,21.18,34.97,Retail Trade,Food Retail,0.21
222,SCCO,73,68.69,62.23,62.02,54.92,83.29,Non-Energy Minerals,Other Metals/Minerals,-0.59
172,MTOR,73,29.46,26.3,25.65,20.5,36.24,Producer Manufacturing,Auto Parts: OEM,-0.2
200,PBCT,72,20.47,18.51,18.0,15.18,21.98,Finance,Major Banks,0.43
187,NVST,72,46.0,43.21,42.99,37.6,51.35,Health Technology,Medical Specialties,0.62
4,ACEL,72,12.96,12.6,12.34,10.05,14.1,Consumer Services,Movies/Entertainment,0.93
262,VIRT,72,33.12,28.79,28.3,23.19,36.7,Finance,Investment Banks/Brokers,3.94
102,FMC,72,117.24,104.96,104.9,87.27,134.13,Process Industries,Chemicals: Agricultural,1.97
28,ATO,72,108.41,98.83,98.48,85.8,116.81,Utilities,Gas Distributors,1.19
170,MTB,70,176.36,158.03,153.0,128.46,186.95,Finance,Regional Banks,0.44
42,CALM,70,43.31,38.7,37.93,33.85,52.8,Consumer Non-Durables,Food: Specialty/Candy,0.54
254,UBS,70,18.87,17.86,17.38,14.42,21.49,Finance,Major Banks,1.0
84,CYXT,70,11.68,10.55,10.34,7.51,13.53,Finance,Financial Conglomerates,4.03
